B000352,Antidepressant,Line 1,2025-01-21,Team D,22.72,42.6,320,43.9,7.05,99.14,6.65,133.8,,94.94,Pass,No,None,None,Jan-25,0,0,0,0,0,1,1
B000353,COX-2 Inhibitor,Line 1,2024-07-16,Team C,21.16,38.03,355,32.1,5.73,99.06,6.69,129.5,90.88,93.9,Pass,No,None,None,Jul-24,0,0,0,0,0,0,0
B000354,COX-2 Inhibitor,Line 1,2024-07-12,Team C,22.78,46.87,364,41,5.22,98.94,6.95,108.6,85.98,96.04,Pass,No,None,None,Jul-24,0,0,0,0,0,0,0
B000355,GLP-1 Agonist,Line 2,2025-02-13,Team C,22.31,33.01,291,43.2,8.34,99.24,6.72,146.3,86.77,92.48,Pass,No,None,None,Feb-25,0,0,0,0,0,0,0
B000356,GLP-1 Agonist,Line 2,2025-12-05,Team B,21.95,45.23,299,51,7.56,98.96,6.89,,85.97,92.52,Pass,No,None,None,Dec-25,0,0,0,0,1,0,1
B000357,COX-2 Inhibitor,Line 2,2024-05-30,Team D,22.19,42.71,338,37.4,5.55,98.74,6.85,99.9,87.73,96.24,Pass,No,None,None,May-24,0,0,0,0,0,0,0
B000358,AED,Line 2,2025-10-28,Team B,21.09,32.66,304,42.2,7.44,99.29,6.6,118.4,85.49,94.01,Pass,No,None,None,Oct-25,0,0,0,0,0,0,0
B000359,GLP-1 Agonist,LINE 3,2025-01-14,TEAM D,21.56,40.89,313,49,8.42,98.59,7.08,142.7,84.04,93.98,Pass,No,None,None,Jan-25,0,0,0,0,0,0,0
B000360,COX-2 Inhibitor,Line 2,2025-12-12,Team B,22.69,40.97,347,51.1,7.48,99.3,6.69,132,84.21,94.21,Pass,No,None,None,Dec-25,0,0,0,0,0,0,0
B000361,AED,Line 1,2024-10-06,Team A,21.87,41.22,318,40.8,7.77,98.79,6.84,112.9,89.62,93.41,Pass,No,None,None,Oct-24,0,0,0,0,0,0,0
B000362,Antidepressant,Line 2,2025-12-29,Team A,21.86,38.31,326,42.2,6.5,99.06,6.92,126.7,85.49,94.73,Pass,No,None,None,Dec-25,0,0,0,0,0,0,0
B000363,Antidepressant,Line 2,2025-04-27,Team D,21.19,41.36,331,45.3,6.63,98.96,6.9,135.9,87.52,95.11,Pass,No,None,None,Apr-25,0,0,0,0,0,0,0
B000364,Antidepressant,Line 2,2025-05-04,Team C,22.32,39.57,331,35.7,6.6,99.54,6.8,130.8,88.01,90.76,Pass,Yes,Process,Major,May-25,0,0,0,0,0,0,0
B000365,COX-2 Inhibitor,Line 1,2025-02-15,Team B,,33.72,325,29.2,6.75,99.42,6.32,108.1,89.02,93.82,Pass,No,None,None,Feb-25,1,0,0,0,0,0,1
B000366,GLP-1 Agonist,Line 1,2024-11-26,Team D,21.65,46.36,316,44.7,6.53,99.2,7.15,139.6,89.61,92.95,Pass,No,None,None,Nov-24,0,0,0,0,0,0,0
B000367,COX-2 Inhibitor,LINE 3,2025-01-18,Team C,22.58,41.78,345,43.7,7.22,99.96,6.57,134,87.09,94.35,Pass,No,None,None,Jan-25,0,0,0,0,0,0,0
B000368,COX-2 Inhibitor,Line 2,2025-09-13,Team C,23.76,39.34,332,35.1,7.01,99.19,6.63,124.9,87.75,93.78,Pass,No,None,None,Sep-25,0,0,0,0,0,0,0
B000369,GLP-1 Agonist,Line 1,2025-08-02,Team C,21.03,34.36,304,45.7,8.21,99.46,6.89,144.4,84.73,94.64,Pass,No,None,None,Aug-25,0,0,0,0,0,0,0
B000370,AED,Line 2,2024-01-18,Team A,22.76,47.85,321,50,7.87,98.68,7.22,135.7,86.54,92.48,Pass,No,None,None,Jan-24,0,0,0,0,0,0,0
B000371,COX-2 Inhibitor,Line 3,2025-05-22,Team A,21.95,36.51,359,34.1,7.4,99.6,6.59,116.8,90.93,93.72,Pass,No,None,None,May-25,0,0,0,0,0,0,0
B000372,Antidepressant,Line 1,2025-09-01,Team C,22.83,42.67,301,40.5,5.44,98.84,6.64,126.4,91.06,93.95,Pass,No,None,None,Sep-25,0,0,0,0,0,0,0
B000373,GLP-1 Agonist,Line 3,2025-06-27,Team A,22.43,37.08,324,40.2,8.76,98.92,7.1,128,86.44,93.27,Pass,No,None,None,Jun-25,0,0,0,0,0,0,0
B000374,GLP-1 agonist,Line 1,2024-12-29,Team C,21.28,37.37,300,49.8,8.04,99.14,7.02,149.2,85.18,91.07,Pass,No,None,None,Dec-24,0,0,0,0,0,0,0
B000375,Antidepressant,Line 2,2024-09-02,Team A,23.25,36.48,311,43.3,7.78,99.33,6.81,113.3,87.76,96.56,Pass,No,None,None,Sep-24,0,0,0,0,0,0,0
B000376,Antidepressant,Line 2,2025-05-07,Team B,22.35,38.9,310,45.4,6.47,98.76,6.93,124,87.46,95.83,Pass,No,None,None,May-25,0,0,0,0,0,0,0
B000377,AED,Line 1,2025-04-30,Team C,21.14,44.04,297,37.7,6.08,98.75,7.14,124.6,86.62,92.52,Pass,No,None,None,Apr-25,0,0,0,0,0,0,0
B000378,GLP-1 Agonist,line 3,2024-09-30,Team C,21.22,41.18,269,48.4,9.15,99.07,6.88,144.9,88.54,94.35,Pass,No,None,None,Sep-24,0,0,0,0,0,0,0
B000379,GLP-1 Agonist,Line 2,2024-10-24,Team D,22.35,36.07,312,41,7.04,98.86,6.74,140.2,87.01,92.42,Pass,No,None,None,Oct-24,0,0,0,0,0,0,0
B000380,cox-2 inhibitor,Line 3,2024-09-26,Team C,23.19,42.55,376,38.1,6.78,98.73,,133.9,89.55,96.82,Pass,No,None,None,Sep-24,0,0,0,1,0,0,1
B000381,COX-2 Inhibitor,Line1,2024-02-02,Team A,21.71,47.44,311,46.1,7.18,99.11,6.75,124.4,88.47,95.13,Pass,Yes,Process,Minor,Feb-24,0,0,0,0,0,0,0
B000382,AED,Line 3,2024-01-24,Team D,21.7,35.69,298,44.7,8.07,99.03,6.78,125.8,87.34,96.44,Pass,No,None,None,Jan-24,0,0,0,0,0,0,0
B000383,AED,Line 3,2024-03-01,Team A,21.95,43.97,329,39,8.03,98.99,6.79,126.9,85.27,91.08,Pass,No,None,None,Mar-24,0,0,0,0,0,0,0
B000384,GLP-1 Agonist,Line 2,2024-11-05,Team A,21.12,35.25,299,44.3,7.79,99.15,6.97,133.7,86.36,93.08,Pass,No,None,None,Nov-24,0,0,0,0,0,0,0
B000385,GLP-1 Agonist,Line 1,2025-01-08,Team D,23.27,34.74,315,39.1,6.91,99.11,6.94,136.5,92.61,90.23,Pass,No,None,None,Jan-25,0,0,0,0,0,0,0
B000386,AED,Line 3,2024-10-25,Team A,21.98,45.31,313,39.4,7.84,98.7,6.93,118.9,90.9,92.35,Pass,No,None,None,Oct-24,0,0,0,0,0,0,0
B000387,COX-2 Inhibitor,Line 2,2025-11-29,Team C,22.45,40.27,330,40.7,7.09,99.08,6.51,119.5,88.56,97.32,Pass,No,None,None,Nov-25,0,0,0,0,0,0,0
B000388,AED,Line 3,2024-06-13,Team B,22.69,37.92,311,38.5,6.43,99.27,6.98,142.5,86.75,93.35,Pass,No,None,None,Jun-24,0,0,0,0,0,0,0
B000389,Antidepressant,Line 2,2024-10-14,Team D,21.73,48.62,277,43.7,7.84,98.84,6.93,129,82.51,95.56,Pass,No,None,None,Oct-24,0,0,0,0,0,0,0
B000390,AED,Line 1,2024-06-29,Team A,22.56,,294,45.1,5.94,98.78,7.13,120.6,85.88,95.07,Pass,No,None,None,Jun-24,0,1,0,0,0,0,1
B000391,COX-2 Inhibitor,Line 1,2024-08-07,Team A,21.25,33.34,357,35.1,7.07,98.93,6.32,112.9,89.35,95.49,Pass,No,None,None,Aug-24,0,0,0,0,0,0,0
B000392,Antidepressant,Line 3,2025-03-03,Team B,21.66,34.63,341,44.8,7.1,99.18,6.7,109.2,86.21,93.38,Pass,No,None,None,Mar-25,0,0,0,0,0,0,0
B000393,COX-2 Inhibitor,Line 3,2024-08-14,Team B,23.29,45.97,365,34.3,7.21,99.17,6.67,117.3,88.51,93.5,Failed,No,None,None,Aug-24,0,0,0,0,0,0,0
B000394,COX-2 Inhibitor,Line 1,2024-08-20,Team D,23.68,41.58,348,42.6,7.04,98.61,6.7,136.1,89.54,94.04,Pass,No,None,None,Aug-24,0,0,0,0,0,0,0
B000395,Antidepressant,Line 3,2025-05-05,Team C,21.42,49.5,279,38.7,7.21,98.67,7.03,114.4,85.8,90.7,Pass,No,None,None,May-25,0,0,0,0,0,0,0
B000396,GLP-1 Agonist,Line 3,2025-08-29,Team A,20.83,43.08,289,46.4,8.34,98.48,7.06,126.2,86.29,92.87,Pass,No,None,None,Aug-25,0,0,0,0,0,0,0
B000397,AED,Line 1,2024-06-04,Team D,22.23,45.5,339,42.2,7.16,99.16,6.95,122.2,87.26,94.28,Pass,No,None,None,Jun-24,0,0,0,0,0,0,0
B000398,GLP-1 Agonist,Line 1,2024-03-22,Team B,21.03,34.89,329,51.8,8.33,98.5,6.89,148.9,83.38,92.42,Pass,No,None,None,Mar-24,0,0,0,0,0,0,0
B000399,GLP-1 Agonist,Line 3,2024-06-24,Team D,21.3,42.46,325,52.5,9.51,98.85,6.82,158.9,88.27,92.31,Pass,No,None,None,Jun-24,0,0,0,0,0,0,0
B000400,GLP-1 Agonist,Line 2,2025-02-26,Team D,22.16,33.62,296,33.6,6.56,99.2,6.77,133.1,89.94,91.55,Pass,Yes,Material,Minor,Feb-25,0,0,0,0,0,0,0
B000401,GLP-1 Agonist,Line 1,2025-12-02,Team A,21.09,46.53,276,48.4,6.06,98.91,7.2,126.7,84.2,94.75,Pass,No,None,None,Dec-25,0,0,0,0,0,0,0
B000402,AED,Line 3,2024-04-26,Team C,20.33,46.11,314,36.9,7.14,98.82,6.9,126.5,89,91.11,Pass,No,None,None,Apr-24,0,0,0,0,0,0,0
B000403,AED,Line 2,2024-02-01,Team B,20.82,39.88,315,43.1,6.97,99.14,7,146,83.98,92.99,Pass,No,None,None,Feb-24,0,0,0,0,0,0,0
B000404,Antidepressant,Line 3,2025-01-21,Team B,22.01,46.02,348,42.9,7.17,99.29,6.96,125.2,85.78,95.18,Pass,No,None,None,Jan-25,0,0,0,0,0,0,0
B000405,AED,Line 3,2025-12-25,Team B,20.4,55.21,319,43.6,7.09,98.78,,132.7,89.58,94.39,Pass,No,None,None,Dec-25,0,0,0,1,0,0,1
B000406,AED,Line 3,2025-02-07,Team C,21.58,42.91,315,49.3,8.28,98.33,6.95,137.5,86.41,94.73,Pass,No,None,None,Feb-25,0,0,0,0,0,0,0
B000407,GLP-1 Agonist,Line 2,2025-11-06,Team B,20.46,42.75,301,51,7.14,99.23,6.96,127.4,85.76,94.51,Pass,No,None,None,Nov-25,0,0,0,0,0,0,0
B000408,AED,Line 1,2025-04-14,Team A,23.03,41.84,322,40.7,7.4,99.09,6.88,136,89.94,96.51,Pass,No,None,None,Apr-25,0,0,0,0,0,0,0
B000409,Antidepressant,Line 2,2024-01-24,Team B,23.62,42.43,331,37.5,7.2,99.03,6.88,130.8,89.85,93.61,Pass,No,None,None,Jan-24,0,0,0,0,0,0,0
B000409,Antidepressant,Line 2,2024-01-24,Team B,23.62,42.43,331,37.5,7.2,99.03,6.88,130.8,89.85,93.61,Pass,No,None,None,Jan-24,0,0,0,0,0,0,0
B000410,AED,Line 1,2024-11-08,Team A,21.01,36.46,302,44.8,7.47,98.55,6.56,111.9,86.45,96.28,Pass,Yes,Environmental,Minor,Nov-24,0,0,0,0,0,0,0
B000411,COX-2 Inhibitor,Line 2,2025-07-16,Team D,22.69,43,321,28.5,6.54,99.07,6.86,100.6,92.47,92.47,Pass,No,None,None,Jul-25,0,0,0,0,0,0,0
B000412,COX-2 Inhibitor,Line 1,2025-01-07,Team C,21.78,43.22,365,35.4,7.03,98.94,6.66,107.4,85.76,97.77,Pass,No,None,None,Jan-25,0,0,0,0,0,0,0
B000413,Antidepressant,Line 2,2024-05-22,Team B,21.77,50.99,290,49.4,7.29,,6.92,138.1,84.9,93.93,Pass,No,None,None,May-24,0,0,1,0,0,0,1
B000414,AED,Line 1,2024-05-12,Team B,23.15,35.02,344,36.7,6.82,99.04,6.79,117.4,88.28,93.65,Pass,No,None,None,May-24,0,0,0,0,0,0,0
B000415,Antidepressant,Line 1,2025-04-30,Team A,21.65,40.6,286,39.1,7.17,98.98,6.77,126.6,89.72,95.62,Pass,No,None,None,Apr-25,0,0,0,0,0,0,0
B000416,Antidepressant,Line 1,2024-12-04,Team B,21.79,48.44,309,38.7,7.22,98.88,6.74,121.1,87.87,92.87,Pass,No,None,None,Dec-24,0,0,0,0,0,0,0
B000417,Antidepressant,Line 2,2025-02-23,Team D,21.29,40.79,337,53,7.88,99.32,6.8,134.6,81.79,91.52,Failed,Yes,Process,Minor,Feb-25,0,0,0,0,0,0,0
B000418,COX-2 Inhibitor,Line 3,2024-09-29,Team A,23.36,42.14,340,36.5,5.96,99.2,6.77,123.8,84.43,94.83,Pass,No,None,None,Sep-24,0,0,0,0,0,0,0
B000419,Antidepressant,Line 1,2024-09-04,Team A,19.55,37.83,296,39.4,6.81,99.08,6.49,125.6,88.33,94.92,Pass,No,None,None,Sep-24,0,0,0,0,0,0,0
B000420,AED,Line 3,2025-05-01,Team D,21.47,39.34,323,39.8,6.88,98.84,6.7,128.6,86.28,95.43,Pass,No,None,None,May-25,0,0,0,0,0,0,0
B000421,COX-2 Inhibitor,Line 3,2024-01-06,Team C,22.47,33.87,341,39.6,7.31,99.15,6.69,124.4,86.12,93.57,Pass,No,None,None,Jan-24,0,0,0,0,0,0,0
B000422,Antidepressant,Line 2,2024-11-13,Team A,21.5,38.85,316,43.5,7.45,99.07,6.84,129.2,85.06,96.23,Pass,No,None,None,Nov-24,0,0,0,0,0,0,0
B000423,Antidepressant,Line 2,2024-09-27,Team B,22.65,37.05,309,37.1,6.68,99.3,6.76,120.9,88.87,93.56,Pass,No,None,None,Sep-24,0,0,0,0,0,0,0
B000424,Antidepressant,Line 2,2025-07-23,Team C,22.9,42.59,319,46.4,6.75,98.76,6.73,,89.77,93.59,Pass,No,None,None,Jul-25,0,0,0,0,1,0,1
B000425,COX-2 Inhibitor,Line 1,2025-06-16,Team B,21.44,39.06,330,38.5,6.95,99.67,6.74,135.3,89.21,95.24,Pass,No,None,None,Jun-25,0,0,0,0,0,0,0
B000426,AED,Line 2,2024-11-07,Team B,23.37,41.6,359,49.7,7.39,99.12,6.75,130.5,88.75,93.05,Pass,No,None,None,Nov-24,0,0,0,0,0,0,0
B000427,Antidepressant,Line 1,2024-07-11,Team C,20.93,39.74,316,40.2,7.72,98.39,6.75,136,87.5,95.22,Pass,No,None,None,Jul-24,0,0,0,0,0,0,0
B000428,AED,Line 3,2024-06-21,Team C,22.77,43.76,308,47.8,8.72,98.94,6.77,128.2,86.86,92.98,Pass,No,None,None,Jun-24,0,0,0,0,0,0,0
B000429,Antidepressant,Line 3,2024-06-03,Team D,22.11,39.36,310,42.3,7.91,99.39,6.74,134.9,90.32,92.79,Pass,No,None,None,Jun-24,0,0,0,0,0,0,0
B000430,AED,Line 3,2024-07-19,Team A,21.42,38.69,347,54.5,8.11,99.14,6.73,155.1,84.34,91.94,Pass,No,None,None,Jul-24,0,0,0,0,0,0,0
B000431,AED,Line 2,2025-07-09,Team B,21.49,44.43,285,44.6,8.29,98.84,7.03,127.9,86.82,94.71,Pass,No,None,None,Jul-25,0,0,0,0,0,0,0
B000432,COX-2 Inhibitor,Line 2,2024-02-03,Team A,22.47,48.34,346,38,6.73,99.06,6.85,113.2,87.87,93.61,Pass,No,None,None,Feb-24,0,0,0,0,0,0,0
B000433,COX-2 Inhibitor,Line 3,2024-01-20,team c,22.66,43.64,336,37,6.65,99.17,6.66,115.8,89.89,95.43,Pass,No,None,None,Jan-24,0,0,0,0,0,0,0
B000434,AED,Line 1,2025-01-29,Team C,21.11,40.95,289,42.2,6.83,99.25,7.02,127.8,89.5,95.33,Pass,No,None,None,Jan-25,0,0,0,0,0,0,0
B000435,Antidepressant,Line 1,2024-06-12,Team B,21.82,41.38,305,43.3,6.66,98.72,6.68,128.8,88.54,96.48,Pass,No,None,None,Jun-24,0,0,0,0,0,0,0
B000436,Antidepressant,Line 2,2025-08-30,Team C,21.42,31.75,326,45.5,7.12,99.08,6.64,128.3,86.56,94.47,Pass,No,None,None,Aug-25,0,0,0,0,0,0,0
B000437,Antidepressant,Line 1,2025-07-03,Team B,21.09,41.3,304,37.2,7.09,99.59,6.72,117.9,85.56,92.08,Pass,No,None,None,Jul-25,0,0,0,0,0,0,0
B000438,GLP-1 Agonist,Line 1,2025-07-16,Team A,20.89,38,305,47.7,7.01,99,7.03,155.4,85.95,94.49,Pass,No,None,None,Jul-25,0,0,0,0,0,0,0
B000439,COX-2 Inhibitor,Line 1,2024-11-30,Team C,,38.33,371,39,6.39,99.69,6.72,116.9,88.4,96.41,Pass,No,None,None,Nov-24,1,0,0,0,0,0,1
B000440,COX-2 Inhibitor,Line 2,2024-11-16,Team B,22.18,39.24,343,40,6.79,100.05,6.81,115,88.86,94.09,Pass,No,None,None,Nov-24,0,0,0,0,0,0,0
B000441,AED,Line 1,2024-11-07,Team B,22.12,41.95,289,35.6,7.33,98.86,6.91,130.9,88.95,92.74,Pass,No,None,None,Nov-24,0,0,0,0,0,0,0
B000442,Antidepressant,Line 1,2024-05-23,Team B,22.09,46.96,305,36.9,6.81,98.69,6.52,129.1,92.37,94.66,Pass,No,None,None,May-24,0,0,0,0,0,0,0
B000443,COX-2 Inhibitor,Line 1,2025-02-18,Team D,23.98,48.46,335,30.5,6.47,98.98,6.75,125.5,88.82,96.21,Pass,Yes,Environmental,Minor,Feb-25,0,0,0,0,0,0,0
B000444,Antidepressant,Line 2,2025-09-23,Team A,20.34,37.36,314,41.2,6.29,99.5,6.92,143,84.38,94.29,Pass,No,None,None,Sep-25,0,0,0,0,0,0,0
B000445,Antidepressant,Line 3,2024-07-06,TEAM B,22.35,39.41,323,38.5,6.73,99.44,6.72,128.1,85.51,94.88,Pass,Yes,Equipment,Major,Jul-24,0,0,0,0,0,0,0
B000446,COX-2 Inhibitor,Line 1,2024-02-11,Team C,22.5,40.54,346,35.3,6.47,99.85,6.45,113.5,88.1,95.36,Pass,No,None,None,Feb-24,0,0,0,0,0,0,0
B000447,AED,Line 3,2025-02-16,Team A,22.41,48.05,346,39.9,7.75,98.85,7.04,111.7,89.69,93.28,Pass,No,None,None,Feb-25,0,0,0,0,0,0,0
B000448,COX-2 Inhibitor,Line 3,2024-10-18,team a,23.04,43.73,340,37.3,7.05,99.25,6.79,111.5,85.68,96.36,Pass,No,None,None,Oct-24,0,0,0,0,0,0,0
B000449,Antidepressant,Line 1,2025-08-05,Team C,21.88,42.46,299,34.8,6.28,98.9,6.72,121.8,86.73,92.74,Pass,No,None,None,Aug-25,0,0,0,0,0,0,0
B000450,COX-2 Inhibitor,Line 3,2025-09-18,Team C,22.63,45.68,361,42.7,6.98,98.39,6.73,113,88.47,94.37,Pass,No,None,None,Sep-25,0,0,0,0,0,0,0
B000451,Antidepressant,Line 3,2025-11-25,Team C,21.44,39.02,343,45.1,8.29,99.11,6.65,115.3,88.7,93.91,Pass,No,None,None,Nov-25,0,0,0,0,0,0,0
B000452,AED,Line 2,2024-10-14,Team A,22.26,50.82,319,45.8,7.63,98.52,7.09,132.4,83.14,92.35,Pass,No,None,None,Oct-24,0,0,0,0,0,0,0
B000453,COX-2 Inhibitor,Line 1,2025-10-21,Team D,21.09,42.99,336,35.3,6.42,99.39,6.72,123.1,85.58,96.45,Pass,No,None,None,Oct-25,0,0,0,0,0,0,0
B000454,Antidepressant,Line 1,2024-03-27,Team B,22.58,37.72,331,30.8,6.04,98.62,6.6,114.9,88.29,93.95,Pass,No,None,None,Mar-24,0,0,0,0,0,0,0
B000455,Antidepressant,Line 3,2024-09-29,Team A,21.98,40.85,316,41,6.92,98.87,,134.8,89.03,94.32,Pass,No,None,None,Sep-24,0,0,0,1,0,0,1
B000456,Antidepressant,Line 3,2024-07-13,Team B,21.63,48.16,283,39.3,7.26,99.06,6.8,131.1,88.2,93.69,Pass,No,None,None,Jul-24,0,0,0,0,0,0,0
B000457,AED,Line 3,2025-11-05,Team A,21.63,41.87,325,46.9,7.87,99.08,7.07,144,84.42,93.63,Pass,No,None,None,Nov-25,0,0,0,0,0,0,0
B000458,GLP-1 Agonist,Line 3,2025-03-14,Team B,21.38,44.75,316,52.9,8.63,98.82,7.15,163.4,86.14,93.2,Pass,No,None,None,Mar-25,0,0,0,0,0,0,0
B000459,AED,Line 1,2024-09-24,Team B,22.77,40.87,341,46.8,7.58,99.52,6.87,154.8,86.95,94.25,Pass,No,None,None,Sep-24,0,0,0,0,0,0,0
B000460,COX-2 Inhibitor,Line 3,2024-04-21,Team B,24.93,39.17,327,46.4,7.04,99.57,6.67,132.9,86.64,92.69,Pass,No,None,None,Apr-24,0,0,0,0,0,0,0
B000461,COX-2 Inhibitor,Line2,2025-07-26,Team B,23.41,46.3,344,33.9,6.17,98.89,6.89,112.2,85.89,93.91,Pass,No,None,None,Jul-25,0,0,0,0,0,0,0
B000462,ANTIDEPRESSANT,Line 3,2025-04-23,Team D,21.58,37.63,324,40.1,8.41,99.59,6.71,126.7,86.04,94.12,Pass,Yes,Process,Major,Apr-25,0,0,0,0,0,0,0
B000463,AED,Line 1,2025-09-15,Team D,22.27,48.11,317,49.7,7.16,99.39,,147.5,90.46,92.59,Pass,No,None,None,Sep-25,0,0,0,1,0,0,1
B000464,GLP-1 Agonist,Line 1,2024-11-16,Team B,22,41.76,302,48.9,7.12,98.87,7.17,130.6,85.1,94.03,Pass,No,None,None,Nov-24,0,0,0,0,0,0,0
B000465,COX-2 Inhibitor,Line 3,2024-04-19,Team D,21.81,38.63,341,38.1,6.05,99.23,6.59,133.5,86.27,94.03,Pass,No,None,None,Apr-24,0,0,0,0,0,0,0
B000466,COX-2 Inhibitor,Line 3,2024-09-01,Team D,21.55,42.64,344,49.7,7.16,99.15,6.91,127,85.46,91.77,Pass,No,None,None,Sep-24,0,0,0,0,0,0,0
B000467,COX-2 Inhibitor,Line 2,2025-03-29,Team D,22.45,40.26,353,41.2,7.23,99.02,6.84,123.5,88.39,98.34,Failed,No,None,None,Mar-25,0,0,0,0,0,0,0
B000468,AED,Line 1,2024-06-25,Team A,22.41,45.74,337,44,6.95,98.78,6.99,122,89.13,96.54,Pass,No,None,None,Jun-24,0,0,0,0,0,0,0
B000469,Antidepressant,Line 1,2024-02-21,Team B,20.79,51.44,306,38.2,7.68,99.36,6.89,110.4,90.05,94.5,Pass,No,None,None,Feb-24,0,0,0,0,0,0,0
B000470,GLP-1 Agonist,Line 3,2025-08-24,Team B,20.96,38.15,297,55.8,8.42,99.07,6.97,143.3,82.51,92.85,Pass,No,None,None,Aug-25,0,0,0,0,0,0,0
B000471,GLP-1 Agonist,Line 2,2025-01-22,Team A,21.93,42.67,292,49.1,8.45,98.72,6.98,151.7,88.29,94.5,Pass,No,None,None,Jan-25,0,0,0,0,0,0,0
B000472,GLP-1 Agonist,Line 2,2024-10-16,Team A,21.53,40.12,290,48.1,7.39,98.66,6.88,133,87.47,93.42,Pass,No,None,None,Oct-24,0,0,0,0,0,0,0
B000473,Antidepressant,Line 2,2025-02-08,Team C,23.06,42.12,291,45.7,6.72,98.84,6.87,143.3,86.05,94.37,Pass,No,None,None,Feb-25,0,0,0,0,0,0,0
B000474,Antidepressant,Line 2,2025-06-23,Team B,20.94,8,320,45.8,7.18,,6.66,123.7,86.73,93.75,Pass,No,None,None,Jun-25,0,0,1,0,0,0,1
B000475,Antidepressant,Line 2,2024-01-01,Team D,23.76,37.71,329,45,7.37,99.36,6.7,118.7,88.48,95.64,Pass,No,None,None,Jan-24,0,0,0,0,0,0,0
B000476,GLP-1 Agonist,Line 2,2024-11-17,Team C,20.35,41.68,297,52.9,7.87,98.69,6.96,144.9,87.19,94.1,Pass,No,None,None,Nov-24,0,0,0,0,0,0,0
B000477,GLP-1 Agonist,Line 3,2024-07-04,Team A,19.98,,300,52,8.45,99.22,6.78,149.3,81.34,94.34,Pass,No,None,None,Jul-24,0,1,0,0,0,0,1
B000478,COX-2 Inhibitor,Line 3,2024-03-08,Team D,22.46,,348,42.6,7.43,99.26,6.73,125.3,87.74,94.45,Pass,No,None,None,Mar-24,0,1,0,0,0,0,1
B000479,COX-2 Inhibitor,Line 3,2024-01-27,Team B,21.65,48.07,365,35.5,6.08,99.12,6.76,120,88.79,97.01,Failed,Yes,Environmental,Major,Jan-24,0,0,0,0,0,0,0
B000480,GLP-1 Agonist,Line 2,2024-11-18,Team C,21.47,40.5,292,58,7.96,99.21,7.13,160.6,82.65,91.63,Failed,No,None,None,Nov-24,0,0,0,0,0,0,0
B000481,GLP1 Agonist,Line 2,2025-02-01,team d,21.44,38.86,279,41.2,7.28,99.18,6.92,135.3,85.65,94.67,Pass,No,None,None,Feb-25,0,0,0,0,0,0,0
B000482,Antidepressant,Line 3,2025-01-06,Team C,21.85,48.7,318,45.2,7.2,98.57,,125.4,89.14,93.34,Pass,No,None,None,Jan-25,0,0,0,1,0,0,1
B000483,COX-2 Inhibitor,LINE 3,2025-07-26,Team A,21.87,33.82,374,31.1,6.93,98.99,6.47,105.4,90.81,92.23,Pass,No,None,None,Jul-25,0,0,0,0,0,0,0
B000484,GLP-1 Agonist,Line 2,2024-11-30,Team A,21.82,46.36,279,47.5,7.5,98.76,7.07,150.3,90.43,95.76,Pass,No,None,None,Nov-24,0,0,0,0,0,0,0
B000485,Antidepressant,Line 3,2025-03-07,Team B,21.76,,332,40.4,6.19,99.24,6.74,122.4,86.44,94.94,Pass,Yes,Process,Minor,Mar-25,0,1,0,0,0,0,1
B000486,GLP-1 Agonist,Line 3,2025-08-19,Team A,22.33,41.06,321,49.2,8.06,99.25,7.07,138.3,85.48,93.63,Pass,No,None,None,Aug-25,0,0,0,0,0,0,0
B000487,GLP-1 Agonist,Line 3,2025-04-25,Team A,21.36,37.06,257,51.4,7.68,98.97,6.93,152.2,85.47,92.24,Pass,No,None,None,Apr-25,0,0,0,0,0,0,0
B000488,Antidepressant,Line 3,2025-10-27,Team D,21.28,37.38,327,37.2,7.46,99.63,6.98,142.6,90.23,92.64,Pass,No,None,None,Oct-25,0,0,0,0,0,0,0
B000489,COX-2 Inhibitor,Line 1,2024-06-10,Team A,21.23,49.57,351,37.8,7.04,98.91,6.87,120.1,92.02,94.61,Pass,No,None,None,Jun-24,0,0,0,0,0,0,0
B000490,COX-2 Inhibitor,Line 2,2025-07-29,Team A,22.37,52.28,335,44.7,5.64,98.87,6.74,122.6,87.71,94.19,Pass,No,None,None,Jul-25,0,0,0,0,0,0,0
B000491,COX-2 Inhibitor,Line 2,2025-05-24,Team C,21.55,41.89,328,29.8,5.89,99.11,6.57,,87.77,93.56,Pass,Yes,Environmental,Major,May-25,0,0,0,0,1,0,1
B000492,COX-2 Inhibitor,Line 1,2025-03-02,Team A,21.49,44.68,329,33.3,6.63,98.94,6.8,110.6,88.28,92.42,Pass,No,None,None,Mar-25,0,0,0,0,0,0,0
B000493,COX-2 Inhibitor,Line 3,2024-01-03,Team B,22.9,43.28,334,44.2,6.39,99.45,6.6,121.6,87.59,95.8,Pass,No,None,None,Jan-24,0,0,0,0,0,0,0
B000494,GLP-1 Agonist,Line 2,2025-01-30,Team D,20.17,48.65,295,48.4,8.25,98.05,7.17,136.3,88.09,92.98,Pass,No,None,None,Jan-25,0,0,0,0,0,0,0
B000495,AED,Line 1,2025-09-19,Team C,22.86,33.43,306,44.8,7.87,98.97,6.88,138.1,83.85,95.88,Pass,No,None,None,Sep-25,0,0,0,0,0,0,0
B000496,GLP-1 Agonist,Line 3,2025-04-16,Team D,21.62,41.89,294,55.1,8.31,99.2,7.11,144.6,81.54,91.17,Pass,No,None,None,Apr-25,0,0,0,0,0,0,0
